id,created_on,last_edit,name,skill_cat_id
1623,"2024-10-16 14:25:12.840581","2024-10-16 14:25:12.840589",boto3,4
1624,"2024-10-16 14:25:12.852420","2024-10-16 14:25:12.852428","마케팅분석",4
1625,"2024-10-16 14:25:12.870118","2024-10-16 14:25:12.870126",opencv,4
1626,"2024-10-16 14:25:12.888108","2024-10-16 14:25:12.888117","Data visualization",4
1627,"2024-10-16 14:25:12.889034","2024-10-16 14:25:12.889043","Statistical Analysis",4
1628,"2024-10-16 14:25:12.889952","2024-10-16 14:25:12.889960","Data modeling",4
1629,"2024-10-16 14:25:12.890852","2024-10-16 14:25:12.890860","Data Mart Management",4
1630,"2024-10-16 14:25:12.891754","2024-10-16 14:25:12.891762","Data Analytics",4
1631,"2024-10-16 14:25:12.892657","2024-10-16 14:25:12.892665",BusinessIntelligence,4
1632,"2024-10-16 14:25:12.893566","2024-10-16 14:25:12.893575","data analysis",4
1633,"2024-10-16 14:25:12.900374","2024-10-16 14:25:12.900382","커뮤니케이션",4
1634,"2024-10-16 14:25:12.901266","2024-10-16 14:25:12.901275","통계",4
1635,"2024-10-16 14:25:12.920922","2024-10-16 14:25:12.920930",CRM,4
1636,"2024-10-16 14:25:12.921821","2024-10-16 14:25:12.921830","CRM마케팅",4
1637,"2024-10-16 14:25:12.931994","2024-10-16 14:25:12.932003","게임",4
1638,"2024-10-16 14:25:12.932898","2024-10-16 14:25:12.932906","지표분석",4
1639,"2024-10-16 14:25:12.933795","2024-10-16 14:25:12.933804","지표",4
1640,"2024-10-16 14:25:12.934687","2024-10-16 14:25:12.934696","데이터",4
1641,"2024-10-16 14:25:12.935587","2024-10-16 14:25:12.935596","지표관리",4
1642,"2024-10-16 14:25:12.936481","2024-10-16 14:25:12.936490","마케팅",4
1643,"2024-10-16 14:25:12.950339","2024-10-16 14:25:12.950348",sagemaker,4
1644,"2024-10-16 14:25:12.952775","2024-10-16 14:25:12.952784",athena,4
1645,"2024-10-16 14:25:12.953673","2024-10-16 14:25:12.953681",Mlflow,4
1646,"2024-10-16 14:25:12.954564","2024-10-16 14:25:12.954572",triton,4
1647,"2024-10-16 14:25:12.963490","2024-10-16 14:25:12.963498",elasticsearch,4
1648,"2024-10-16 14:25:12.972773","2024-10-16 14:25:12.972781","금융권",4
1649,"2024-10-16 14:25:12.987175","2024-10-16 14:25:12.987184","데이터모델링",4
1650,"2024-10-16 14:25:13.020156","2024-10-16 14:25:13.020165",amplitude,4
1651,"2024-10-16 14:25:13.022052","2024-10-16 14:25:13.022061","google analytics",4
1652,"2024-10-16 14:25:13.030329","2024-10-16 14:25:13.030337",hadoop,4
1653,"2024-10-16 14:25:13.052269","2024-10-16 14:25:13.052277",Cloud,4
1654,"2024-10-16 14:25:13.060013","2024-10-16 14:25:13.060022","POWER BI",4
1655,"2024-10-16 14:25:13.073467","2024-10-16 14:25:13.073476",dw,4
1656,"2024-10-16 14:25:13.074383","2024-10-16 14:25:13.074391","Data analyst",4
1657,"2024-10-16 14:25:13.084942","2024-10-16 14:25:13.084950","전략수립",4
1658,"2024-10-16 14:25:13.094793","2024-10-16 14:25:13.094802","데이터과학자",4
1659,"2024-10-16 14:25:13.106099","2024-10-16 14:25:13.106108","컴퓨터 및 소프트웨어 이해도",4
1660,"2024-10-16 14:25:13.107027","2024-10-16 14:25:13.107036","데이터 분석 능력",4
1661,"2024-10-16 14:25:13.107949","2024-10-16 14:25:13.107958","수학적 사고",4
1662,"2024-10-16 14:25:13.133185","2024-10-16 14:25:13.133194",ga,4
1663,"2024-10-16 14:25:13.134107","2024-10-16 14:25:13.134115",AA,4
1664,"2024-10-16 14:25:13.139479","2024-10-16 14:25:13.139488",CSP,4
1665,"2024-10-16 14:25:13.159161","2024-10-16 14:25:13.159170","Ms Excel",4
1666,"2024-10-16 14:25:13.160836","2024-10-16 14:25:13.160845",Presentation,4
1667,"2024-10-16 14:25:13.163527","2024-10-16 14:25:13.163536",communication,4
1668,"2024-10-16 14:25:13.171945","2024-10-16 14:25:13.171954","구글 스프레드 시트",4
1669,"2024-10-16 14:25:13.173887","2024-10-16 14:25:13.173895","엑셀",4
1670,"2024-10-16 14:25:13.178357","2024-10-16 14:25:13.178365","adobe analytics",4
1671,"2024-10-16 14:25:13.179283","2024-10-16 14:25:13.179291","태깅",4
1672,"2024-10-16 14:25:13.183812","2024-10-16 14:25:13.183821","설문조사",4
1673,"2024-10-16 14:25:13.184735","2024-10-16 14:25:13.184743","시장조사",4
1674,"2024-10-16 14:25:13.185651","2024-10-16 14:25:13.185659","빅데이터분석",4
1675,"2024-10-16 14:25:13.186555","2024-10-16 14:25:13.186564","전략기획",4
1676,"2024-10-16 14:25:13.205902","2024-10-16 14:25:13.205911","GDC 인프라",4
1677,"2024-10-16 14:25:13.206823","2024-10-16 14:25:13.206831",chatGPT,4
1678,"2024-10-16 14:25:13.216161","2024-10-16 14:25:13.216170","GCP BigQuery",4
1679,"2024-10-16 14:25:13.219760","2024-10-16 14:25:13.219769",kafka,4
1680,"2024-10-16 14:25:13.240050","2024-10-16 14:25:13.240059",django,4
1681,"2024-10-16 14:25:13.252804","2024-10-16 14:25:13.252813",jpa,4
1682,"2024-10-16 14:25:13.258010","2024-10-16 14:25:13.258018"," MSA",4
1683,"2024-10-16 14:25:13.268104","2024-10-16 14:25:13.268113","회로설계",4
1684,"2024-10-16 14:25:13.271988","2024-10-16 14:25:13.271997",Security,4
1685,"2024-10-16 14:25:13.276171","2024-10-16 14:25:13.276179",Dnspy,4
1686,"2024-10-16 14:25:13.283231","2024-10-16 14:25:13.283240",nuxt,4
1687,"2024-10-16 14:25:13.285709","2024-10-16 14:25:13.285718","아사나",4
1688,"2024-10-16 14:25:13.303625","2024-10-16 14:25:13.303633",CPA,4
1689,"2024-10-16 14:25:13.304555","2024-10-16 14:25:13.304563",aicpa,4
1690,"2024-10-16 14:25:13.313041","2024-10-16 14:25:13.313050",zustand,4
1691,"2024-10-16 14:25:13.328902","2024-10-16 14:25:13.328911",API,4
1692,"2024-10-16 14:25:13.329815","2024-10-16 14:25:13.329823","CI/CD구축",4
1693,"2024-10-16 14:25:13.336659","2024-10-16 14:25:13.336668",SDK,4
1694,"2024-10-16 14:25:13.337593","2024-10-16 14:25:13.337602","아키텍쳐",4
1695,"2024-10-16 14:25:13.344215","2024-10-16 14:25:13.344224","프로젝트관리",4
1696,"2024-10-16 14:25:13.345136","2024-10-16 14:25:13.345144",b2c,4
1697,"2024-10-16 14:25:13.346048","2024-10-16 14:25:13.346056",B2B,4
1698,"2024-10-16 14:25:13.367423","2024-10-16 14:25:13.367431",SSL,4
1699,"2024-10-16 14:25:13.368368","2024-10-16 14:25:13.368376",TLS,4
1700,"2024-10-16 14:25:13.381603","2024-10-16 14:25:13.381612",Framework,4
1701,"2024-10-16 14:25:13.383349","2024-10-16 14:25:13.383358",TMS,4
1702,"2024-10-16 14:25:13.385075","2024-10-16 14:25:13.385084",DEVELOPER,4
1703,"2024-10-16 14:25:13.385982","2024-10-16 14:25:13.385991",nextjs,4
1704,"2024-10-16 14:25:13.392511","2024-10-16 14:25:13.392519","라이다",4
1705,"2024-10-16 14:25:13.393423","2024-10-16 14:25:13.393431","ARM Based SoC",4
1706,"2024-10-16 14:25:13.398140","2024-10-16 14:25:13.398149",Navigation,4
1707,"2024-10-16 14:25:13.399062","2024-10-16 14:25:13.399070",slam,4
1708,"2024-10-16 14:25:13.400002","2024-10-16 14:25:13.400010",amr,4
1709,"2024-10-16 14:25:13.400912","2024-10-16 14:25:13.400920","멀티로봇",4
1710,"2024-10-16 14:25:13.403926","2024-10-16 14:25:13.403935",Engineering,4
1711,"2024-10-16 14:25:13.406383","2024-10-16 14:25:13.406392",video,4
1712,"2024-10-16 14:25:13.418449","2024-10-16 14:25:13.418458",UI5,4
1713,"2024-10-16 14:25:13.419354","2024-10-16 14:25:13.419363",fiori,4
1714,"2024-10-16 14:25:13.420277","2024-10-16 14:25:13.420285","SAP UI5",4
1715,"2024-10-16 14:25:13.421188","2024-10-16 14:25:13.421196","sap certification",4
1716,"2024-10-16 14:25:13.422093","2024-10-16 14:25:13.422101",OData,4
1717,"2024-10-16 14:25:13.432615","2024-10-16 14:25:13.432624",sketch,4
1718,"2024-10-16 14:25:13.438081","2024-10-16 14:25:13.438090","Project Manager",4
1719,"2024-10-16 14:25:13.439776","2024-10-16 14:25:13.439784","프로젝트 기획",4
1720,"2024-10-16 14:25:13.449521","2024-10-16 14:25:13.449531",s3,4
1721,"2024-10-16 14:25:13.460908","2024-10-16 14:25:13.460917",MS-SQL,4
1722,"2024-10-16 14:25:13.462616","2024-10-16 14:25:13.462625","클라우드",4
1723,"2024-10-16 14:25:13.464933","2024-10-16 14:25:13.464942",DTC,4
1724,"2024-10-16 14:25:13.476897","2024-10-16 14:25:13.476905",scala,4
1725,"2024-10-16 14:25:13.497068","2024-10-16 14:25:13.497077","장애처리",4
1726,"2024-10-16 14:25:13.498753","2024-10-16 14:25:13.498762","센서개발",4
1727,"2024-10-16 14:25:13.518550","2024-10-16 14:25:13.518559","유지보수",4
1728,"2024-10-16 14:25:13.519469","2024-10-16 14:25:13.519478","솔루션개발",4
1729,"2024-10-16 14:25:13.521385","2024-10-16 14:25:13.521393","소켓프로그래밍",4
1730,"2024-10-16 14:25:13.522300","2024-10-16 14:25:13.522309",MacOS,4
1731,"2024-10-16 14:25:13.527742","2024-10-16 14:25:13.527751","보안감사",4
1732,"2024-10-16 14:25:13.547628","2024-10-16 14:25:13.547637","로봇",4
1733,"2024-10-16 14:25:13.552485","2024-10-16 14:25:13.552494",database,4
1734,"2024-10-16 14:25:13.558043","2024-10-16 14:25:13.558052","테스트 자동화",4
1735,"2024-10-16 14:25:13.558972","2024-10-16 14:25:13.558980","비지니스영어",4
1736,"2024-10-16 14:25:13.575653","2024-10-16 14:25:13.575662",soc,4
1737,"2024-10-16 14:25:13.576579","2024-10-16 14:25:13.576588","최적화",4
1738,"2024-10-16 14:25:13.579060","2024-10-16 14:25:13.579069","자율주행",4
1739,"2024-10-16 14:25:13.580736","2024-10-16 14:25:13.580745","디버깅",4
1740,"2024-10-16 14:25:13.588820","2024-10-16 14:25:13.588828",R&D,4
1741,"2024-10-16 14:25:13.589738","2024-10-16 14:25:13.589747","device driver",4
1742,"2024-10-16 14:25:13.590657","2024-10-16 14:25:13.590665","연구 개발 R&D",4
1743,"2024-10-16 14:25:13.591564","2024-10-16 14:25:13.591577",device,4
1744,"2024-10-16 14:25:13.592495","2024-10-16 14:25:13.592504","R&D 기획",4
1745,"2024-10-16 14:25:13.612454","2024-10-16 14:25:13.612463","Abap개발",4
1746,"2024-10-16 14:25:13.613388","2024-10-16 14:25:13.613397","SAP SD",4
1747,"2024-10-16 14:25:13.614306","2024-10-16 14:25:13.614314","IMG셋팅",4
1748,"2024-10-16 14:25:13.623224","2024-10-16 14:25:13.623233",json,4
1749,"2024-10-16 14:25:13.640982","2024-10-16 14:25:13.640991","자동제어",4
1750,"2024-10-16 14:25:13.641902","2024-10-16 14:25:13.641910","신호처리",4
1751,"2024-10-16 14:25:13.642815","2024-10-16 14:25:13.642824","로보틱스",4
1752,"2024-10-16 14:25:13.650677","2024-10-16 14:25:13.650687",DevOps,14
1753,"2024-10-16 14:25:13.661169","2024-10-16 14:25:13.661178",MarvelousDesigner,4
1754,"2024-10-16 14:25:13.666968","2024-10-16 14:25:13.666976","네트워크프로그래밍",4
1755,"2024-10-16 14:25:13.667911","2024-10-16 14:25:13.667920","인프라관리",4
1756,"2024-10-16 14:25:13.676859","2024-10-16 14:25:13.676868",Fabric,4
1757,"2024-10-16 14:25:13.677775","2024-10-16 14:25:13.677784","이더리움",4
1758,"2024-10-16 14:25:13.678680","2024-10-16 14:25:13.678689",ethereum,4
1759,"2024-10-16 14:25:13.679598","2024-10-16 14:25:13.679607","Smart Contract",4
1760,"2024-10-16 14:25:13.680515","2024-10-16 14:25:13.680523",STO,4
1761,"2024-10-16 14:25:13.681432","2024-10-16 14:25:13.681441","스마트컨트렉트",4
1762,"2024-10-16 14:25:13.686826","2024-10-16 14:25:13.686834","프레임워크",4
1763,"2024-10-16 14:25:13.693810","2024-10-16 14:25:13.693818","분석설계",4
1764,"2024-10-16 14:25:13.696814","2024-10-16 14:25:13.696823",cad,4
1765,"2024-10-16 14:25:13.698860","2024-10-16 14:25:13.698868","3d cad",4
1766,"2024-10-16 14:25:13.704186","2024-10-16 14:25:13.704194","SAP ABAP",4
1767,"2024-10-16 14:25:13.708511","2024-10-16 14:25:13.708519","엔지니어",4
1768,"2024-10-16 14:25:13.709426","2024-10-16 14:25:13.709434",Server,4
1769,"2024-10-16 14:25:13.733070","2024-10-16 14:25:13.733079",RAG,4
1770,"2024-10-16 14:25:13.738518","2024-10-16 14:25:13.738526","html css javascript",4
1771,"2024-10-16 14:25:13.746903","2024-10-16 14:25:13.746912",SaaS,4
1772,"2024-10-16 14:25:13.753825","2024-10-16 14:25:13.753834",embeded,4
1773,"2024-10-16 14:25:13.768939","2024-10-16 14:25:13.768948",Bluetooth,4
1774,"2024-10-16 14:25:13.769854","2024-10-16 14:25:13.769863","병역특례",4
1775,"2024-10-16 14:25:13.773602","2024-10-16 14:25:13.773611","운영",4
1776,"2024-10-16 14:25:13.778113","2024-10-16 14:25:13.778121","컨설팅",4
1777,"2024-10-16 14:25:13.780607","2024-10-16 14:25:13.780615","기술지원",4
1778,"2024-10-16 14:25:13.782300","2024-10-16 14:25:13.782308","보안솔루션",4
1779,"2024-10-16 14:25:13.794273","2024-10-16 14:25:13.794282","FPGA 설계",4
1780,"2024-10-16 14:25:13.802034","2024-10-16 14:25:13.802043","클라이언트",4
1781,"2024-10-16 14:25:13.802950","2024-10-16 14:25:13.802959","그래픽스",4
1782,"2024-10-16 14:25:13.803873","2024-10-16 14:25:13.803882","언리얼",4
1783,"2024-10-16 14:25:13.810292","2024-10-16 14:25:13.810300","embedded linux",4
1784,"2024-10-16 14:25:13.822870","2024-10-16 14:25:13.822879","Test Case",4
1785,"2024-10-16 14:25:13.823794","2024-10-16 14:25:13.823803",bash,4
1786,"2024-10-16 14:25:13.824704","2024-10-16 14:25:13.824712",CI/CD,4
1787,"2024-10-16 14:25:13.828546","2024-10-16 14:25:13.828554","전기전자",4
1788,"2024-10-16 14:25:13.829462","2024-10-16 14:25:13.829471",CS,4
1789,"2024-10-16 14:25:13.830370","2024-10-16 14:25:13.830379","운전면허",4
1790,"2024-10-16 14:25:13.832050","2024-10-16 14:25:13.832059","대리점관리",4
1791,"2024-10-16 14:25:13.832972","2024-10-16 14:25:13.832980","메카트로닉스",4
1792,"2024-10-16 14:25:13.839293","2024-10-16 14:25:13.839302",jsp,4
1793,"2024-10-16 14:25:13.852661","2024-10-16 14:25:13.852670",mvvm,4
1794,"2024-10-16 14:25:13.864045","2024-10-16 14:25:13.864054","Sw검증",4
1795,"2024-10-16 14:25:13.869524","2024-10-16 14:25:13.869533","서비스운영",4
1796,"2024-10-16 14:25:13.870448","2024-10-16 14:25:13.870457","인프라운영",4
1797,"2024-10-16 14:25:13.872142","2024-10-16 14:25:13.872151","아키텍처",4
1798,"2024-10-16 14:25:13.881957","2024-10-16 14:25:13.881966","반응형웹",4
1799,"2024-10-16 14:25:13.890017","2024-10-16 14:25:13.890025","aws dynamodb",4
1800,"2024-10-16 14:25:13.893012","2024-10-16 14:25:13.893020","plc제어",4
1801,"2024-10-16 14:25:13.893936","2024-10-16 14:25:13.893944","프로그램 개발",4
1802,"2024-10-16 14:25:13.894849","2024-10-16 14:25:13.894857","장비제작",4
1803,"2024-10-16 14:25:13.899356","2024-10-16 14:25:13.899365",wifi,4
1804,"2024-10-16 14:25:13.900287","2024-10-16 14:25:13.900296",BSP,4
1805,"2024-10-16 14:25:13.902021","2024-10-16 14:25:13.902030",application,4
1806,"2024-10-16 14:25:13.904486","2024-10-16 14:25:13.904494",RTSP,4
1807,"2024-10-16 14:25:13.922890","2024-10-16 14:25:13.922899","불량분석",4
1808,"2024-10-16 14:25:13.923824","2024-10-16 14:25:13.923833","embedded software",4
1809,"2024-10-16 14:25:13.933298","2024-10-16 14:25:13.933307","서버개발",4
1810,"2024-10-16 14:25:13.955082","2024-10-16 14:25:13.955091","전장설계",4
1811,"2024-10-16 14:25:13.956028","2024-10-16 14:25:13.956036",automotive,4
1812,"2024-10-16 14:25:13.960205","2024-10-16 14:25:13.960213","HW개발",4
1813,"2024-10-16 14:25:13.967137","2024-10-16 14:25:13.967146","배터리",4
1814,"2024-10-16 14:25:13.968072","2024-10-16 14:25:13.968080","모터",4
1815,"2024-10-16 14:25:13.978855","2024-10-16 14:25:13.978864","펌웨어",4
1816,"2024-10-16 14:25:13.981881","2024-10-16 14:25:13.981890","자동화",4
1817,"2024-10-16 14:25:13.988383","2024-10-16 14:25:13.988392","보안정책",4
1818,"2024-10-16 14:25:13.989302","2024-10-16 14:25:13.989311","모의해킹",4
1819,"2024-10-16 14:25:13.990987","2024-10-16 14:25:13.990995","IT인프라",4
1820,"2024-10-16 14:25:13.991909","2024-10-16 14:25:13.991918","취약점점검",4
1821,"2024-10-16 14:25:13.994840","2024-10-16 14:25:13.994848","비전",4
1822,"2024-10-16 14:25:13.996541","2024-10-16 14:25:13.996549","제안서 작성",4
1823,"2024-10-16 14:25:13.997458","2024-10-16 14:25:13.997466","시운전",4
1824,"2024-10-16 14:25:14.001979","2024-10-16 14:25:14.001988",embedded,4
1825,"2024-10-16 14:25:14.002901","2024-10-16 14:25:14.002909","블랙박스",4
1826,"2024-10-16 14:25:14.009606","2024-10-16 14:25:14.009615",FE,4
1827,"2024-10-16 14:25:14.011141","2024-10-16 14:25:14.011150","풀스택 개발",4
1828,"2024-10-16 14:25:14.016559","2024-10-16 14:25:14.016567",Artwork,4
1829,"2024-10-16 14:25:14.020298","2024-10-16 14:25:14.020307","pcb artwork",4
1830,"2024-10-16 14:25:14.022776","2024-10-16 14:25:14.022785","로봇제어",4
1831,"2024-10-16 14:25:14.025741","2024-10-16 14:25:14.025750","고객서비스",4
1832,"2024-10-16 14:25:14.026668","2024-10-16 14:25:14.026677","고객지원",4
1833,"2024-10-16 14:25:14.029201","2024-10-16 14:25:14.029209","시스템관리",4
1834,"2024-10-16 14:25:14.030126","2024-10-16 14:25:14.030134","장비설치",4
1835,"2024-10-16 14:25:14.034669","2024-10-16 14:25:14.034678","중국어",4
1836,"2024-10-16 14:25:14.042043","2024-10-16 14:25:14.042051","모터제어",4
1837,"2024-10-16 14:25:14.045879","2024-10-16 14:25:14.045888","전자회로설계",4
1838,"2024-10-16 14:25:14.046805","2024-10-16 14:25:14.046813","인허가업무",4
1839,"2024-10-16 14:25:14.047744","2024-10-16 14:25:14.047752",stm32,4
1840,"2024-10-16 14:25:14.053450","2024-10-16 14:25:14.053459",SI,4
1841,"2024-10-16 14:25:14.055998","2024-10-16 14:25:14.056007",openshift,4
1842,"2024-10-16 14:25:14.056916","2024-10-16 14:25:14.056925",container,4
1843,"2024-10-16 14:25:14.057828","2024-10-16 14:25:14.057836",WEB/WAS,4
1844,"2024-10-16 14:25:14.072904","2024-10-16 14:25:14.072912",Postgres,4
1845,"2024-10-16 14:25:14.074740","2024-10-16 14:25:14.074748","HTML CSS",4
1846,"2024-10-16 14:25:14.081797","2024-10-16 14:25:14.081806","spring security",4
1847,"2024-10-16 14:25:14.093669","2024-10-16 14:25:14.093678","무선통신",4
1848,"2024-10-16 14:25:14.105510","2024-10-16 14:25:14.105518",j-query,4
1849,"2024-10-16 14:25:14.108522","2024-10-16 14:25:14.108530","검증",4
1850,"2024-10-16 14:25:14.109457","2024-10-16 14:25:14.109465","하드웨어 설계",4
1851,"2024-10-16 14:25:14.110386","2024-10-16 14:25:14.110395","기술연구소",4
1852,"2024-10-16 14:25:14.132950","2024-10-16 14:25:14.132959",datadog,4
1853,"2024-10-16 14:25:14.154622","2024-10-16 14:25:14.154631",NET,4
1854,"2024-10-16 14:25:14.159712","2024-10-16 14:25:14.159721",sq,4
1855,"2024-10-16 14:25:14.170667","2024-10-16 14:25:14.170675","앱 개발",4
1856,"2024-10-16 14:25:14.175225","2024-10-16 14:25:14.175234","교육",4
1857,"2024-10-16 14:25:14.182736","2024-10-16 14:25:14.182745","해양로봇",4
1858,"2024-10-16 14:25:14.190765","2024-10-16 14:25:14.190774","시스템설계",4
1859,"2024-10-16 14:25:14.193217","2024-10-16 14:25:14.193226","데이터베이스 설계",4
1860,"2024-10-16 14:25:14.204257","2024-10-16 14:25:14.204265",MFC,4
1861,"2024-10-16 14:25:14.212186","2024-10-16 14:25:14.212195",Php,4
1862,"2024-10-16 14:25:14.214006","2024-10-16 14:25:14.214014",ajax,4
1863,"2024-10-16 14:25:14.214916","2024-10-16 14:25:14.214924",oop,4
1864,"2024-10-16 14:25:14.215835","2024-10-16 14:25:14.215844","MVC framework",4
1865,"2024-10-16 14:25:14.219621","2024-10-16 14:25:14.219630",Turborepo,4
1866,"2024-10-16 14:25:14.223778","2024-10-16 14:25:14.223787",graphql,4
1867,"2024-10-16 14:25:14.233588","2024-10-16 14:25:14.233597",orm,4
1868,"2024-10-16 14:25:14.236073","2024-10-16 14:25:14.236082",rabbitmq,4
1869,"2024-10-16 14:25:14.250264","2024-10-16 14:25:14.250272","포토샵",4
1870,"2024-10-16 14:25:14.252749","2024-10-16 14:25:14.252757",photoshop,4
1871,"2024-10-16 14:25:14.254438","2024-10-16 14:25:14.254447","Key animation",4
1872,"2024-10-16 14:25:14.255354","2024-10-16 14:25:14.255362",Morph,4
1873,"2024-10-16 14:25:14.259930","2024-10-16 14:25:14.259939",automate,4
1874,"2024-10-16 14:25:14.272255","2024-10-16 14:25:14.272263",sensor,4
1875,"2024-10-16 14:25:14.277958","2024-10-16 14:25:14.277967","trouble shooting",4
1876,"2024-10-16 14:25:14.278895","2024-10-16 14:25:14.278904",apm,4
1877,"2024-10-16 14:25:14.279836","2024-10-16 14:25:14.279845",ECS,4
1878,"2024-10-16 14:25:14.286008","2024-10-16 14:25:14.286017","소프트웨어 엔지니어",4
1879,"2024-10-16 14:25:14.299096","2024-10-16 14:25:14.299105",shell,4
1880,"2024-10-16 14:25:14.300801","2024-10-16 14:25:14.300810","Verilog HDL",4
1881,"2024-10-16 14:25:14.301733","2024-10-16 14:25:14.301742",AMBA,4
1882,"2024-10-16 14:25:14.302657","2024-10-16 14:25:14.302665",TileLink,4
1883,"2024-10-16 14:25:14.303581","2024-10-16 14:25:14.303590",Wishbone,4
1884,"2024-10-16 14:25:14.319311","2024-10-16 14:25:14.319320",scm,4
1885,"2024-10-16 14:25:14.320249","2024-10-16 14:25:14.320258","시스템엔지니어",4
1886,"2024-10-16 14:25:14.321170","2024-10-16 14:25:14.321178","SAP MM",4
1887,"2024-10-16 14:25:14.322082","2024-10-16 14:25:14.322091",SD,4
1888,"2024-10-16 14:25:14.322997","2024-10-16 14:25:14.323006","erp개발",4
1889,"2024-10-16 14:25:14.330146","2024-10-16 14:25:14.330154",Playwright,4
1890,"2024-10-16 14:25:14.344534","2024-10-16 14:25:14.344543","프론트엔드",4
1891,"2024-10-16 14:25:14.408978","2024-10-16 14:25:14.408987","백엔드",4
1892,"2024-10-16 14:25:14.426276","2024-10-16 14:25:14.426284",NCP,4
1893,"2024-10-16 14:25:14.427198","2024-10-16 14:25:14.427206","Tencent ",4
1894,"2024-10-16 14:25:14.438923","2024-10-16 14:25:14.438932",pads,4
1895,"2024-10-16 14:25:14.440620","2024-10-16 14:25:14.440629","부품구매",4
1896,"2024-10-16 14:25:14.457634","2024-10-16 14:25:14.457643",Corda,4
1897,"2024-10-16 14:25:14.462919","2024-10-16 14:25:14.462928",DSP,4
1898,"2024-10-16 14:25:14.475273","2024-10-16 14:25:14.475282",PI,4
1899,"2024-10-16 14:25:14.490889","2024-10-16 14:25:14.490898",mobx,4
1900,"2024-10-16 14:25:14.498317","2024-10-16 14:25:14.498326","품질인증",4
1901,"2024-10-16 14:25:14.499239","2024-10-16 14:25:14.499247","프로세스 개선",4
1902,"2024-10-16 14:25:14.500950","2024-10-16 14:25:14.500958","데브옵스",4
1903,"2024-10-16 14:25:14.502489","2024-10-16 14:25:14.502498",CICD,4
1904,"2024-10-16 14:25:14.511067","2024-10-16 14:25:14.511076",architecture,4
1905,"2024-10-16 14:25:14.528926","2024-10-16 14:25:14.528935","인프라구축",4
1906,"2024-10-16 14:25:14.539848","2024-10-16 14:25:14.539857",HMI,4
1907,"2024-10-16 14:25:14.540811","2024-10-16 14:25:14.540819","자동화설비",4
1908,"2024-10-16 14:25:14.546896","2024-10-16 14:25:14.546904",siemens,4
1909,"2024-10-16 14:25:14.549934","2024-10-16 14:25:14.549942","SW개발",4
1910,"2024-10-16 14:25:14.554376","2024-10-16 14:25:14.554384","pc제어",4
1911,"2024-10-16 14:25:14.586041","2024-10-16 14:25:14.586049","성능테스트",4
1912,"2024-10-16 14:25:14.586972","2024-10-16 14:25:14.586980","sap bc",4
1913,"2024-10-16 14:25:14.587898","2024-10-16 14:25:14.587907","시스템운영",4
1914,"2024-10-16 14:25:14.589596","2024-10-16 14:25:14.589605","표준화",4
1915,"2024-10-16 14:25:14.590514","2024-10-16 14:25:14.590522","성능개선",4
1916,"2024-10-16 14:25:14.592228","2024-10-16 14:25:14.592236",HANA,4
1917,"2024-10-16 14:25:14.611416","2024-10-16 14:25:14.611425",ISO26262,4
1918,"2024-10-16 14:25:14.612352","2024-10-16 14:25:14.612360",ASPICE,4
1919,"2024-10-16 14:25:14.618720","2024-10-16 14:25:14.618729","Visual studio",4
1920,"2024-10-16 14:25:14.621699","2024-10-16 14:25:14.621707","기술개발",4
1921,"2024-10-16 14:25:14.622632","2024-10-16 14:25:14.622640","광학설계",4
1922,"2024-10-16 14:25:14.623563","2024-10-16 14:25:14.623577","검사장비",4
1923,"2024-10-16 14:25:14.627330","2024-10-16 14:25:14.627338","기계공학",4
1924,"2024-10-16 14:25:14.629054","2024-10-16 14:25:14.629062","장비유지보수",4
1925,"2024-10-16 14:25:14.629987","2024-10-16 14:25:14.629996","전기전자공학",4
1926,"2024-10-16 14:25:14.645031","2024-10-16 14:25:14.645040","데이터처리",4
1927,"2024-10-16 14:25:14.656038","2024-10-16 14:25:14.656047",cisco,4
1928,"2024-10-16 14:25:14.656963","2024-10-16 14:25:14.656971","장애대응",4
1929,"2024-10-16 14:25:14.664064","2024-10-16 14:25:14.664073",es6,4
1930,"2024-10-16 14:25:14.668623","2024-10-16 14:25:14.668631","신뢰성시험",4
1931,"2024-10-16 14:25:14.673918","2024-10-16 14:25:14.673927","산업기능요원",4
1932,"2024-10-16 14:25:14.685945","2024-10-16 14:25:14.685954","카메라",4
1933,"2024-10-16 14:25:14.692360","2024-10-16 14:25:14.692369","제어",4
1934,"2024-10-16 14:25:14.701779","2024-10-16 14:25:14.701788","연구개발",4
1935,"2024-10-16 14:25:14.703578","2024-10-16 14:25:14.703590","프로토타이핑",4
1936,"2024-10-16 14:25:14.713974","2024-10-16 14:25:14.713983",middleware,4
1937,"2024-10-16 14:25:14.734740","2024-10-16 14:25:14.734748","셋업",4
1938,"2024-10-16 14:25:14.745550","2024-10-16 14:25:14.745558","리스크관리",4
1939,"2024-10-16 14:25:14.746484","2024-10-16 14:25:14.746492","사내교육",4
1940,"2024-10-16 14:25:14.748976","2024-10-16 14:25:14.748984","형상관리",4
1941,"2024-10-16 14:25:14.754124","2024-10-16 14:25:14.754133",RTL,4
1942,"2024-10-16 14:25:14.755043","2024-10-16 14:25:14.755052",verilog,4
1943,"2024-10-16 14:25:14.766744","2024-10-16 14:25:14.766753","시각화",4
1944,"2024-10-16 14:25:14.775873","2024-10-16 14:25:14.775882","Context API",4
